corridor,corridor_trip_count,corridor_median_factor,corridor_mean_factor,corridor_pct_delayed,corridor_median_actual_time,corridor_median_osrm_time,corridor_median_dwell,corridor_main_route_type,is_reliable
IND560099AAB_IND560048AAB,34,1.515207373,1.8277105000882354,0.7058823529411765,47.5,31.0,83.0,Carting,1
IND560099AAB_IND560058AAB,38,1.724369748,1.8604875234999998,0.8157894736842105,63.0,36.0,81.0,Carting,1
IND560099AAB_IND560058AAD,2,1.5040485829999999,1.5040485829999999,1.0,58.0,38.5,164.5,Carting,0
IND560099AAB_IND560060AAB,31,1.375,1.5513424974193548,0.7419354838709677,44.0,32.0,76.0,Carting,1
IND560099AAB_IND560077AAA,1,4.65,4.65,1.0,186.0,40.0,236.0,Carting,0
IND560099AAB_IND560078AAC,28,1.7863636365,1.8598168110357143,0.8571428571428571,39.5,22.0,71.0,Carting,1
IND560099AAB_IND560083AAB,1,2.3125,2.3125,1.0,37.0,16.0,126.0,Carting,0
IND560099AAB_IND560085AAA,17,2.083333333,2.6195327018235295,1.0,50.0,21.0,94.0,Carting,1
IND560099AAB_IND560300AAA,121,1.833333333,1.9970469771900825,0.9256198347107438,105.0,57.0,63.0,Carting,1
IND560099AAB_IND562132AAA,102,1.518518519,1.705453745627451,0.9019607843137255,83.5,56.0,151.0,Carting,1
IND560099AAB_IND632006AAA,8,1.388680927,1.41548484375,1.0,232.0,167.0,36.0,FTL,1
IND560099AAB_IND635001AAA,4,2.118026603,2.0489030075,1.0,150.5,68.5,7.0,FTL,0
IND560099AAB_IND683511AAA,14,1.638119066,1.6434823122857143,1.0,710.0,432.0,84.5,FTL,1
IND560099AAB_IND683511AAB,1,1.641203704,1.641203704,1.0,709.0,432.0,98.0,FTL,0
IND560099AAG_IND560099AAB,2,1.8035714285,1.8035714285,1.0,21.5,11.0,240.0,Carting,0
IND560099AAH_IND562125AAA,1,1.764705882,1.764705882,1.0,30.0,17.0,1.0,Carting,0
IND560300AAA_IND000000ACS,1,2.431818182,2.431818182,1.0,107.0,44.0,72.0,Carting,0
IND560300AAA_IND560002AAA,20,1.117647059,1.3329687102499999,0.4,38.0,33.0,59.0,Carting,1
IND560300AAA_IND560043AAC,33,1.3125,1.5783814256363635,0.6060606060606061,37.0,27.0,45.0,Carting,1
IND560300AAA_IND560048AAB,4,1.1602564105000002,1.16747576625,0.25,47.0,40.5,48.5,Carting,0
IND560300AAA_IND560058AAB,37,1.393939394,1.49219395,0.5945945945945946,48.0,34.0,49.0,Carting,1
IND560300AAA_IND560078AAC,16,2.8414634149999998,2.81841338825,1.0,116.5,41.0,37.5,Carting,1
IND560300AAA_IND560085AAA,18,1.4324324320000001,1.5862134709444444,1.0,53.0,37.0,75.5,Carting,1
IND560300AAA_IND560099AAB,86,2.454365079,2.4317844521511627,0.8953488372093024,136.0,56.0,59.0,Carting,1
IND560300AAA_IND562132AAA,108,1.76,1.988238785287037,0.9537037037037037,89.5,51.0,70.5,Carting,1
IND560300AAA_IND563101AAB,5,1.966101695,1.9849809116,1.0,110.0,55.0,78.0,Carting,1
IND560300AAA_IND563130AAA,2,1.8662508665,1.8662508665,1.0,71.0,38.0,111.5,Carting,0
IND560300AAA_IND563131AAB,1,1.525,1.525,1.0,122.0,80.0,154.0,Carting,0
IND560300AAB_IND563101AAB,14,1.7655844155,1.8823060367142859,1.0,100.0,56.0,60.0,Carting,1
IND560300AAB_IND563116AAA,1,1.904761905,1.904761905,1.0,160.0,84.0,118.0,Carting,0
IND560300AAB_IND563125AAB,1,1.41509434,1.41509434,1.0,75.0,53.0,152.0,Carting,0
IND560300AAB_IND563130AAA,8,1.9398954705,1.9391792765,1.0,77.5,41.0,71.0,Carting,1
IND561202AAB_IND515134AAA,14,1.803199405,1.8521015364285716,1.0,115.5,64.0,8.0,Carting,1
IND561203AAB_IND562101AAA,12,1.52,1.5607632953333332,1.0,38.0,26.0,20.5,Carting,1
IND561207AAB_IND562108AAA,12,1.3332562445,1.3153624348333335,0.8333333333333334,59.0,46.0,16.5,Carting,1
IND561207AAB_IND572101AAA,1,2.25,2.25,1.0,234.0,104.0,488.0,Carting,0
IND562101AAA_IND561207AAB,13,1.135135135,1.1334615524615386,0.23076923076923078,43.0,38.0,24.0,Carting,1
IND562108AAA_IND572101AAA,2,2.374216792,2.374216792,1.0,134.5,56.5,597.5,Carting,0
IND562114AAA_IND560048AAB,8,3.2170329669999997,3.6374675671250003,1.0,49.0,14.0,8.0,Carting,1
IND562114AAA_IND560067AAC,7,3.444444444,3.9337662335714287,1.0,33.0,10.0,59.0,Carting,1
IND562117AAA_IND562132AAA,10,1.156281219,1.2354390711,0.4,104.5,90.0,28.5,FTL,1
IND562132AAA_IND000000ACB,44,1.8145478375,1.8160370518636364,1.0,2771.0,1530.0,329.5,FTL,1
IND562132AAA_IND000000ACS,6,1.777217742,1.9144091,1.0,55.5,30.5,92.0,Carting,1
IND562132AAA_IND302014AAA,14,1.9450755935,1.9571937384999998,1.0,2636.0,1366.0,411.5,FTL,1
IND562132AAA_IND395023AAA,1,1.950289017,1.950289017,1.0,1687.0,865.0,259.0,FTL,0
IND562132AAA_IND411033AAA,13,1.691455696,1.6683180456153848,1.0,1069.0,631.0,191.0,FTL,1
IND562132AAA_IND416012AAA,12,1.6401260495,1.6671914323333334,1.0,704.0,418.0,330.5,FTL,1
IND562132AAA_IND421302AAG,7,1.708390646,1.7093685625714286,1.0,1242.0,727.0,267.0,FTL,1
IND562132AAA_IND462022AAA,13,1.934044617,1.9830282126153844,1.0,1994.0,1031.0,242.0,FTL,1
IND562132AAA_IND501359AAE,8,1.700738394,1.726936905875,1.0,724.5,425.0,257.5,FTL,1
IND562132AAA_IND515004AAA,12,1.5370676195,1.519006847,1.0,280.5,183.0,107.5,FTL,1
IND562132AAA_IND518002AAA,12,1.586780763,1.5826834732500001,1.0,453.0,286.0,97.5,FTL,1
IND562132AAA_IND560002AAA,25,2.846153846,2.70335988096,0.96,75.0,27.0,68.0,Carting,1
IND562132AAA_IND560043AAC,22,1.8385416664999998,1.8810499520454547,0.8636363636363636,61.5,33.5,65.5,Carting,1
IND562132AAA_IND560048AAB,18,2.125304878,2.116052474888889,0.9444444444444444,85.5,39.0,68.0,Carting,1
IND562132AAA_IND560058AAB,20,1.815934066,1.7743084734,0.75,27.0,16.0,64.5,Carting,1
IND562132AAA_IND560058AAD,55,1.619047619,1.938591796309091,0.8363636363636363,32.0,20.0,227.0,Carting,1
IND562132AAA_IND560060AAB,24,1.603988604,1.8181373357500001,1.0,42.5,28.0,50.5,Carting,1
IND562132AAA_IND560066AAB,2,2.3488372095,2.3488372095,1.0,101.0,43.0,187.0,Carting,0
IND562132AAA_IND560078AAC,25,2.066666667,2.01927136332,1.0,62.0,31.0,63.0,Carting,1
IND562132AAA_IND560083AAB,50,1.4410714285,1.61849693048,0.96,56.0,39.0,201.5,Carting,1
IND562132AAA_IND560085AAA,18,1.95,2.325625879222222,1.0,55.5,30.0,67.0,Carting,1
IND562132AAA_IND560099AAB,127,1.666666667,1.8193395643543306,0.9921259842519685,85.0,50.0,170.0,Carting,1
IND562132AAA_IND560300AAA,151,1.756097561,1.8186571121059603,0.9735099337748344,80.0,48.0,88.0,Carting,1
IND562132AAA_IND570020AAA,9,1.485294118,1.486817651,1.0,204.0,137.0,160.0,FTL,1
IND562132AAA_IND572101AAA,3,1.192982456,1.1936090223333333,0.3333333333333333,68.0,57.0,63.0,Carting,0
IND562132AAA_IND573201AAB,16,1.4849624065,1.570773496875,1.0,197.5,132.5,149.5,FTL,1
IND562132AAA_IND577002AAA,1,1.578947368,1.578947368,1.0,300.0,190.0,441.0,FTL,0
IND562132AAA_IND577501AAA,1,1.688741722,1.688741722,1.0,255.0,151.0,373.0,FTL,0
IND562132AAA_IND577598AAC,10,1.6425467189999998,1.6670892085999998,1.0,194.0,117.5,428.0,FTL,1
IND562132AAA_IND580028AAA,3,1.725694444,1.8503526316666665,1.0,497.0,288.0,213.0,FTL,0
IND562132AAA_IND583101AAA,10,1.489556618,1.5979616684,1.0,323.0,219.5,291.0,FTL,1
IND562132AAA_IND600056AAB,14,1.9483471075,1.9343130383571427,1.0,471.5,242.0,236.5,FTL,1
IND562132AAA_IND683511AAA,2,2.2917642469999997,2.2917642469999997,1.0,977.5,426.5,290.0,FTL,0
IND562132AAA_IND712311AAA,3,2.22189781,2.221019134666667,1.0,3044.0,1370.0,497.0,FTL,0
IND562132AAA_IND751002AAB,15,2.062082139,2.083342391,1.0,2159.0,1046.0,410.0,FTL,1
IND562132AAC_IND000000ACB,1,1.74918354,1.74918354,1.0,2678.0,1531.0,462.0,FTL,0
IND562159AAA_IND562117AAA,11,1.925925926,1.9756865020909091,1.0,52.0,27.0,29.0,FTL,1
IND563101AAB_IND560300AAB,1,6.163636364,6.163636364,1.0,339.0,55.0,279.0,Carting,0
IND563101AAB_IND563125AAB,1,1.5,1.5,1.0,54.0,36.0,18.0,Carting,0
IND563101AAB_IND563131AAA,14,1.565217391,1.6995949339285714,1.0,36.0,24.0,42.0,Carting,1
IND563116AAA_IND563131AAB,14,1.7528409090000001,2.0592885677857145,1.0,30.0,18.0,63.0,Carting,1
IND563125AAB_IND560300AAA,3,3.849056604,3.847968069666667,1.0,204.0,53.0,23.0,Carting,0
IND563125AAB_IND560300AAB,10,3.0641025644999997,3.406266144,1.0,155.0,49.0,427.0,Carting,1
IND563130AAA_IND563131AAB,10,1.4090909090000001,1.5061744067,0.8,46.0,33.0,41.5,Carting,1
IND563131AAA_IND563125AAB,14,1.8163319235,1.8089058187857143,1.0,79.0,43.0,14.5,Carting,1
IND563131AAB_IND560300AAA,3,1.5625,1.764627514,1.0,125.0,79.0,12.0,Carting,0
IND563131AAB_IND560300AAB,5,1.815789474,2.6852990431999997,1.0,138.0,76.0,347.0,Carting,1
IND563131AAB_IND563116AAA,16,2.0,2.212977104125,1.0,35.0,18.0,29.5,Carting,1
IND570020AAA_IND571301AAA,9,2.48,2.5646571946666668,1.0,60.0,22.0,62.0,FTL,1
IND570020AAA_IND571430AAA,1,2.854166667,2.854166667,1.0,137.0,48.0,60.0,FTL,0
IND570020AAA_IND571602AAA,14,2.430265655,2.5114446562857142,1.0,79.0,32.5,30.0,FTL,1
IND571104AAA_IND573142AAA,1,1.625,1.625,1.0,52.0,32.0,15.0,FTL,0
IND571104AAA_IND577598AAB,16,1.8460526315,1.9486543060625001,1.0,36.0,19.0,20.0,FTL,1
IND571105AAA_IND571114AAA,1,1.4,1.4,1.0,35.0,25.0,174.0,FTL,0
IND571105AAA_IND571213AAA,12,1.696153846,1.6976999300833333,1.0,67.0,39.0,12.0,FTL,1
IND571111AAB_IND571313AAB,10,1.7169076749999999,1.7445075547000002,1.0,52.5,31.0,11.0,FTL,1
IND571114AAA_IND570020AAA,8,4.1349924585,3.956673160625,1.0,213.0,52.0,224.0,FTL,1
IND571124AAA_IND570020AAA,9,3.483870968,3.859089111222222,1.0,108.0,30.0,234.0,FTL,1
IND571213AAA_IND571114AAA,8,1.5895522385,1.571913161375,1.0,106.5,66.5,27.5,FTL,1
IND571301AAA_IND571111AAB,8,1.913043478,2.025352564,1.0,45.0,23.0,18.0,FTL,1
IND571313AAB_IND571440AAA,10,1.3808510639999998,1.6316729673,0.9,63.5,45.5,10.5,FTL,1
IND571401AAA_IND562160AAB,10,0.989130435,0.9788508375000001,0.0,47.0,47.0,24.0,FTL,1
IND571426AAA_IND571104AAA,15,1.897435897,1.8973751315333334,1.0,148.0,80.0,17.0,FTL,1
IND571430AAA_IND571124AAA,10,1.621505376,1.6922392281,1.0,48.0,31.5,15.0,FTL,1
IND571432AAB_IND571426AAA,17,1.378378378,1.4851798407647059,0.8235294117647058,50.0,37.0,7.0,FTL,1
IND571438AAB_IND571401AAA,9,1.25,1.2058848823333335,0.5555555555555556,39.0,30.0,14.0,FTL,1
IND571440AAA_IND571430AAA,10,1.0298039215,1.043043059,0.1,52.0,50.0,16.0,FTL,1
IND572101AAA_IND561203AAB,12,1.951219512,1.979448586,1.0,80.0,42.0,39.0,Carting,1
IND572101AAA_IND562101AAA,1,2.545454545,2.545454545,1.0,168.0,66.0,44.0,Carting,0
IND572201AAB_IND573103AAA,3,1.421052632,1.8635651629999999,1.0,27.0,19.0,97.0,FTL,0
IND572201AAB_IND573201AAB,2,1.9498039215,1.9498039215,1.0,98.5,50.5,21.0,FTL,0
IND572201AAB_IND577101AAA,1,2.402597403,2.402597403,1.0,185.0,77.0,28.0,FTL,0
IND572201AAB_IND577116AAA,1,1.865384615,1.865384615,1.0,97.0,52.0,20.0,FTL,0
IND573103AAA_IND572201AAB,2,1.7107843135,1.7107843135,1.0,30.0,17.5,1.0,FTL,0
IND573103AAA_IND577116AAA,5,1.384615385,1.3771539124,1.0,37.0,27.0,9.0,FTL,1
IND573116AAA_IND571426AAA,1,5.586206897,5.586206897,1.0,162.0,29.0,33.0,FTL,0
IND573116AAA_IND571432AAB,12,1.6704545455000002,1.7430384968333332,1.0,73.0,44.0,25.5,FTL,1
IND573116AAA_IND573142AAA,1,2.333333333,2.333333333,1.0,126.0,54.0,19.0,FTL,0
IND573134AAB_IND573201AAB,14,2.34799609,2.420151704785714,1.0,75.0,32.0,21.0,FTL,1
IND573134AAB_IND577101AAA,1,1.703703704,1.703703704,1.0,92.0,54.0,72.0,FTL,0
IND573142AAA_IND573201AAB,17,1.815789474,1.8504763039411765,1.0,69.0,39.0,12.0,FTL,1
IND573201AAB_IND572201AAB,11,1.591836735,1.5648171995454545,1.0,78.0,49.0,66.0,FTL,1
IND573201AAB_IND573103AAA,3,2.85,3.1811965813333334,1.0,114.0,40.0,126.0,FTL,0
IND573201AAB_IND573116AAA,14,2.083916084,2.272799945,1.0,61.5,29.0,45.5,FTL,1
IND573201AAB_IND573134AAB,3,1.677419355,1.8612231183333332,1.0,52.0,32.0,130.0,FTL,0
IND573201AAB_IND575004AAB,14,3.243017309,3.1572712524999997,1.0,400.5,124.0,34.5,FTL,1
IND574104AAA_IND574216AAA,11,1.956521739,1.9448092904545455,1.0,90.0,46.0,19.0,Carting,1
IND574117AAA_IND576101AAA,2,1.661490683,1.661490683,1.0,36.5,22.0,1.0,FTL,0
IND574117AAA_IND576201AAA,1,3.023809524,3.023809524,1.0,127.0,42.0,1.0,FTL,0
IND574202AAA_IND574239AAA,6,1.5620723365,1.6448507251666669,1.0,50.0,31.0,17.5,FTL,1
IND574211AAA_IND574202AAA,5,2.473684211,2.54626763,1.0,47.0,18.0,5.0,FTL,1
IND574211AAA_IND574216AAA,1,2.892857143,2.892857143,1.0,81.0,28.0,11.0,FTL,0
IND574216AAA_IND562132AAA,1,1.968181818,1.968181818,1.0,433.0,220.0,7.0,FTL,0
IND574216AAA_IND575004AAB,5,2.4,2.4089018104,1.0,109.0,47.0,18.0,Carting,1
IND574221AAA_IND562132AAA,6,2.0399061035,2.0383817581666666,1.0,434.5,213.0,143.0,FTL,1
IND574227AAA_IND574104AAA,9,1.785714286,2.0434796142222225,1.0,25.0,14.0,7.0,Carting,1
IND574239AAA_IND574221AAA,7,1.512820513,1.5113911151428572,1.0,53.0,35.0,2.0,FTL,1
IND575004AAB_IND562132AAA,4,2.238,2.231,1.0,559.5,250.0,62.0,FTL,0
IND575004AAB_IND574117AAA,5,2.344827586,2.4597988506,1.0,69.0,30.0,434.0,FTL,1
IND575004AAB_IND574211AAA,7,2.055555556,2.4992413632857144,1.0,35.0,17.0,54.0,FTL,1
IND575004AAB_IND574227AAA,2,2.130787037,2.130787037,1.0,63.0,29.5,43.5,Carting,0
IND575004AAB_IND575014AAA,2,2.51754386,2.51754386,1.0,46.5,18.5,476.0,FTL,0
IND575004AAB_IND576101AAA,1,2.08,2.08,1.0,104.0,50.0,393.0,FTL,0
IND575004AAB_IND671323AAD,3,1.740740741,1.708452042,1.0,47.0,26.0,352.0,FTL,0
IND575014AAA_IND403726AAA,1,1.750853242,1.750853242,1.0,513.0,293.0,5.0,FTL,0
IND576101AAA_IND576201AAA,3,1.566666667,1.60609319,1.0,47.0,30.0,25.0,FTL,0
IND576201AAA_IND581320AAA,4,2.0412912915,2.18511933,1.0,74.5,36.5,20.0,FTL,0
IND577002AAA_IND580028AAA,11,1.613861386,1.6678398641818182,1.0,163.0,101.0,64.0,FTL,1
IND577002AAA_IND581110AAE,1,2.423076923,2.423076923,1.0,126.0,52.0,65.0,Carting,0
IND577002AAA_IND581115AAC,19,2.357142857,2.4450020583684213,1.0,66.0,29.0,57.0,Carting,1
IND577101AAA_IND577116AAA,2,1.6480978259999999,1.6480978259999999,0.5,43.0,31.0,1.5,FTL,0
IND577101AAA_IND577132AAD,7,2.142857143,2.0897548565714286,1.0,47.0,21.0,11.0,FTL,1
IND577116AAA_IND577101AAA,8,1.2215909090000001,1.211667732875,0.5,33.0,30.0,11.5,FTL,1
IND577126AAA_IND577201AAA,1,2.707692308,2.707692308,1.0,176.0,65.0,338.0,FTL,0
IND577132AAD_IND573134AAB,11,1.84,1.787715685818182,0.9090909090909091,53.0,31.0,10.0,FTL,1
IND577201AAA_IND562132AAA,10,1.7943925235,1.8048378984,1.0,384.0,214.5,90.0,FTL,1
IND577201AAA_IND577432AAA,1,2.355555556,2.355555556,1.0,106.0,45.0,12.0,FTL,0
IND577401AAA_IND562132AAA,1,2.261744966,2.261744966,1.0,674.0,298.0,141.0,FTL,0
IND577401AAA_IND577201AAA,7,1.125,1.1208032892857143,0.14285714285714285,99.0,88.0,5.0,FTL,1
IND577432AAA_IND577126AAA,1,2.1,2.1,1.0,42.0,20.0,12.0,FTL,0
IND577501AAA_IND577002AAA,10,1.6927648579999999,1.7366870340999998,1.0,74.0,44.0,34.0,FTL,1
IND577522AAA_IND562132AAA,10,1.4285714285,1.457958513,1.0,200.0,139.5,22.5,FTL,1
IND577535AAC_IND577522AAA,10,1.582371795,1.5658333334,1.0,62.0,39.0,15.0,FTL,1
IND577598AAB_IND573142AAA,17,1.896551724,2.1154470009411765,1.0,110.0,56.0,19.0,FTL,1
IND577598AAC_IND577501AAA,11,1.838709677,1.8777076111818183,1.0,59.0,32.0,23.0,FTL,1
IND580002AAA_IND580028AAA,1,2.0,2.0,1.0,34.0,17.0,69.0,FTL,0
IND580028AAA_IND403726AAA,13,2.45323741,2.430148556846154,1.0,341.0,141.0,232.0,FTL,1
IND580028AAA_IND421302AAG,2,2.247240618,2.247240618,1.0,1018.0,453.0,153.0,FTL,0
IND580028AAA_IND562132AAA,4,1.7810820755,1.754876702,1.0,508.5,285.5,61.5,FTL,0
IND580028AAA_IND580002AAA,9,3.428571429,3.542183742222222,1.0,72.0,21.0,783.0,FTL,1
IND580028AAA_IND581402AAA,15,1.421686747,1.4387555462,1.0,120.0,83.0,513.0,FTL,1
IND580028AAA_IND590016AAA,13,2.136986301,2.218190358076923,1.0,158.0,74.0,714.0,FTL,1
IND580028AAA_IND591115AAB,4,1.790697674,1.77704075625,1.0,77.0,43.5,405.5,FTL,0
IND580028AAA_IND591123AAC,18,1.9058302175000001,2.0878941156666664,1.0,163.5,87.0,532.5,FTL,1
IND581110AAE_IND577002AAA,4,2.7631578945,3.5086205495,1.0,156.0,56.5,70.5,Carting,0
IND581110AAE_IND581119AAB,16,1.863636364,1.813097755,1.0,82.0,43.0,33.0,Carting,1
IND581115AAC_IND581110AAE,20,1.730769231,1.84432051285,1.0,44.0,25.0,30.0,Carting,1
IND581119AAB_IND577002AAA,14,1.818087855,2.078235019642857,1.0,81.5,45.0,19.5,Carting,1
IND581303AAA_IND581325AAA,2,1.489361702,1.489361702,1.0,140.0,94.0,26.5,FTL,0
IND581303AAA_IND581400AAB,12,1.398246951,1.4005152525,0.75,52.5,41.0,13.0,FTL,1
IND581314AAA_IND403726AAA,9,1.801801802,1.842209599222222,1.0,202.0,113.0,4.0,FTL,1
IND581314AAA_IND581334AAA,1,1.517857143,1.517857143,1.0,85.0,56.0,25.0,FTL,0
IND581320AAA_IND575004AAB,1,2.333333333,2.333333333,1.0,259.0,111.0,3.0,FTL,0
IND581320AAA_IND581334AAA,4,1.558479532,1.7529239765,1.0,57.5,38.0,22.5,FTL,0
IND581325AAA_IND580028AAA,14,1.919650469,1.9815407222857142,1.0,132.5,68.0,48.5,FTL,1
IND581334AAA_IND581314AAA,3,1.903846154,1.8040271493333335,1.0,96.0,51.0,12.0,FTL,0
IND581334AAA_IND581320AAA,1,1.516129032,1.516129032,1.0,47.0,31.0,0.0,FTL,0
IND581334AAA_IND581343AAC,2,2.26566416,2.26566416,1.0,45.0,20.0,5.5,FTL,0
IND581343AAC_IND581314AAA,6,1.728830645,1.6716566758333335,0.8333333333333334,54.5,32.5,9.0,FTL,1
IND581400AAB_IND581325AAA,12,1.662765671,1.6277224663333334,1.0,103.0,61.0,25.0,FTL,1
IND581402AAA_IND577201AAA,1,1.6796875,1.6796875,1.0,215.0,128.0,29.0,FTL,0
IND581402AAA_IND577401AAA,9,1.625,1.6164221536666665,1.0,114.0,72.0,26.0,FTL,1
IND582101AAB_IND580028AAA,18,2.9035615175,2.9905620083333333,1.0,135.0,46.0,133.5,FTL,1
IND582209AAA_IND582101AAB,16,1.840682788,1.9371735221875,1.0,69.0,37.0,15.5,FTL,1
IND583101AAA_IND577535AAC,10,1.771841609,1.8915776242,1.0,76.0,43.0,72.0,FTL,1
IND583101AAA_IND583201AAA,18,2.746376812,2.736491183888889,1.0,125.0,46.0,5.5,FTL,1
IND583119AAA_IND583101AAA,9,4.23255814,3.974523551111111,1.0,182.0,44.0,54.0,FTL,1
IND583201AAA_IND583101AAA,2,3.2444444445,3.2444444445,1.0,146.0,45.0,555.5,FTL,0
IND583201AAA_IND583119AAA,9,2.333333333,2.6499164565555557,1.0,63.0,26.0,29.0,FTL,1
IND583201AAA_IND583227AAA,16,2.0,2.054433166625,1.0,61.0,30.0,16.5,Carting,1
IND583227AAA_IND583201AAA,1,2.483870968,2.483870968,1.0,77.0,31.0,29.0,Carting,0
IND583227AAA_IND583231AAA,15,1.666666667,1.7516329285333332,1.0,65.0,39.0,15.0,Carting,1
IND583231AAA_IND583201AAA,15,2.409090909,2.6965807139333338,1.0,53.0,22.0,28.0,Carting,1
IND584101AAA_IND509124AAA,14,1.446570973,1.4893406252142858,1.0,81.0,55.5,53.0,FTL,1
IND584101AAA_IND518002AAA,1,3.802197802,3.802197802,1.0,346.0,91.0,42.0,FTL,0
IND584101AAA_IND584123AAA,2,1.546511628,1.546511628,1.0,66.5,43.0,40.5,Carting,0
IND584123AAA_IND584128AAA,1,1.444444444,1.444444444,1.0,52.0,36.0,12.0,Carting,0
IND584128AAA_IND583121AAA,2,2.2243083004999997,2.2243083004999997,1.0,50.0,22.5,20.5,Carting,0
IND585104AAA_IND585211AAA,17,1.945945946,1.9341123691176472,1.0,73.0,38.0,35.0,Carting,1
IND585104AAA_IND585307AAB,4,1.515151515,1.515151515,1.0,100.0,66.0,28.0,Carting,0
IND585104AAA_IND585314AAA,4,1.8184885290000001,2.22840755725,1.0,70.0,38.5,51.5,Carting,0
IND585104AAA_IND585330AAE,20,1.837209302,1.8192547997,1.0,77.5,43.0,143.5,FTL,1
IND585104AAA_IND586128AAA,15,1.932432432,1.9276985141999998,1.0,142.0,73.0,48.0,Carting,1
IND585211AAA_IND585104AAA,3,2.210526316,3.301868670333333,1.0,84.0,38.0,428.0,Carting,0
IND585211AAA_IND585222AAA,17,1.5,1.5267647058235294,0.9411764705882353,36.0,24.0,24.0,Carting,1
IND585222AAA_IND585211AAA,4,1.4123076925,1.47609686625,0.75,36.0,26.0,26.5,Carting,0
IND585222AAA_IND585307AAB,18,1.5270270275,1.5687872420555555,1.0,56.5,36.5,32.0,Carting,1
IND585307AAB_IND585104AAA,16,4.353846154,4.604931430875,1.0,286.5,66.0,280.5,Carting,1
IND585307AAB_IND585222AAA,4,1.4106606605,1.40803303275,1.0,51.5,37.0,16.0,Carting,0
IND585314AAA_IND585104AAA,16,2.459770115,2.8130032631875,1.0,80.5,30.0,284.5,Carting,1
IND585314AAA_IND586211AAA,3,1.93814433,1.8752147766666667,1.0,188.0,97.0,9.0,Carting,0
IND585330AAE_IND585401AAA,21,1.794117647,1.8444990117142857,1.0,62.0,34.0,41.0,FTL,1
IND585401AAA_IND502286AAB,22,2.392229155,2.3885736778636364,1.0,104.0,42.0,13.0,FTL,1
IND586101AAA_IND416404AAA,4,2.078787879,2.1294969142499998,1.0,92.5,44.5,46.5,FTL,0
IND586101AAB_IND416404AAA,5,2.069767442,2.1254756872000002,1.0,89.0,43.0,30.0,FTL,1
IND586128AAA_IND585104AAA,4,3.0410958905000003,3.09367161875,1.0,222.0,73.0,250.0,Carting,0
IND586128AAA_IND586211AAA,15,1.638297872,1.6478307979333333,1.0,77.0,47.0,14.0,Carting,1
IND586211AAA_IND585314AAA,16,1.8083118555,1.882248993875,1.0,174.5,96.0,17.0,Carting,1
IND586211AAA_IND586128AAA,3,1.791666667,1.7816193853333333,1.0,86.0,47.0,7.0,Carting,0
IND587103AAB_IND582101AAB,2,2.163043478,2.163043478,1.0,199.0,92.0,43.5,FTL,0
IND587103AAB_IND582209AAA,17,1.901639344,1.917508332,1.0,114.0,61.0,50.0,FTL,1
IND590016AAA_IND591302AAB,5,1.451612903,1.5783724341999998,1.0,45.0,31.0,52.0,FTL,1
IND591102AAA_IND591307AAC,18,1.9764673309999998,2.058742534888889,1.0,83.0,42.0,12.0,FTL,1
IND591115AAB_IND580028AAA,2,1.9166666665,1.9166666665,1.0,80.5,42.0,138.0,FTL,0
IND591115AAB_IND590016AAA,4,1.8333333335000002,1.83602150525,1.0,55.5,30.5,33.0,FTL,0
IND591123AAC_IND587103AAB,19,1.705882353,1.6967342628947368,1.0,87.0,51.0,31.0,FTL,1
IND591126AAA_IND591102AAA,2,1.5225490195,1.5225490195,1.0,48.5,32.0,5.0,FTL,0
IND591201AAA_IND586101AAB,1,1.73015873,1.73015873,1.0,218.0,126.0,61.0,FTL,0
IND591201AAA_IND591304AAA,10,1.4344262295,1.4550819673,1.0,87.5,60.0,17.5,FTL,1
IND591237AAB_IND591201AAA,4,1.568181818,1.5217099565,0.75,34.5,22.0,12.0,FTL,0
IND591302AAB_IND580028AAA,8,1.944218609,2.340954343625,1.0,158.5,80.5,105.5,FTL,1
IND591302AAB_IND591115AAB,2,1.697368421,1.697368421,1.0,64.5,38.0,35.5,FTL,0
IND591304AAA_IND586101AAA,8,1.501033295,1.52802477825,1.0,99.5,67.0,18.0,FTL,1
IND591304AAA_IND586101AAB,4,1.446969697,1.46375291375,1.0,95.5,66.0,19.0,FTL,0
IND591307AAC_IND580002AAA,2,2.52247191,2.52247191,1.0,224.5,89.0,14.0,FTL,0
IND591307AAC_IND580028AAA,4,2.624854045,2.67904503775,1.0,287.5,109.5,83.5,FTL,0
IND591307AAC_IND580030AAA,1,2.434343434,2.434343434,1.0,241.0,99.0,9.0,FTL,0
IND600004AAA_IND600008AAC,3,5.5,5.134615384666667,1.0,77.0,14.0,144.0,Carting,0
IND600008AAA_IND600044AAC,14,2.039473684,2.2758348573571427,1.0,75.5,37.0,51.5,Carting,1
IND600008AAC_IND600004AAA,1,2.357142857,2.357142857,1.0,33.0,14.0,140.0,Carting,0
IND600008AAC_IND600013AAA,2,4.55,4.55,1.0,50.5,11.0,57.5,Carting,0
IND600008AAC_IND600056AAB,15,2.351351351,2.812833886466667,1.0,87.0,37.0,25.0,Carting,1
IND600016AAA_IND600119AAA,8,2.3636363635000004,2.7021470465,1.0,52.0,22.0,22.5,Carting,1
IND600016AAB_IND600044AAC,22,2.0147058825,2.2949371679090906,1.0,67.5,33.0,42.5,Carting,1
IND600016AAC_IND600056AAB,1,2.242424242,2.242424242,1.0,74.0,33.0,43.0,Carting,0
